"taxonID","individualID","plotID","siteID","domainID","date","plantStatus","growthForm","canopyPosition","measurementHeight","height","stemDiameter","scientificName","stemDistance","stemAzimuth","year","drc","FIA.Code","jenkins_model","Scientific.Name.with.Author","Common.Name","Family","habit","Genus","Species","Adj.Factor","model_name","betaZero","betaOne","chojnacky","Species.Group","Group","MedianSpecGrav","beta0","beta1","AGBJenkins","AGBChojnacky"
"ABLAL","NEON.PLA.D13.NIWO.00526","NIWO_040","NIWO","D13",2015-07-30,"Standing dead","sapling","Full shade",10,NA,1.9,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.317160274769535,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.233302620289629,0.208556718661801
"ABLAL","NEON.PLA.D13.NIWO.00500","NIWO_040","NIWO","D13",2020-10-01,"Standing dead","single bole tree","Full sun",130,15.9,32.5,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",1.5,68.3,"2020",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,531.663174553729,351.548604044442
"ABLAL","NEON.PLA.D13.NIWO.00392","NIWO_057","NIWO","D13",2016-09-22,"Live","single bole tree",NA,130,7.9,11.2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",10.1,245.8,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,39.3653236069096,28.8107544028986
"ABLAL","NEON.PLA.D13.NIWO.00330","NIWO_067","NIWO","D13",2016-09-28,"Live","small tree",NA,130,3,6.4,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,10.0288319489886,7.74199139725779
"ABLAL","NEON.PLA.D13.NIWO.00349","NIWO_067","NIWO","D13",2015-07-20,"Live","sapling","Partially shaded",10,NA,4.2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",1.14204874869362,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,1.75101587136206,1.44695141639139
"ABLAL","NEON.PLA.D13.NIWO.00351","NIWO_067","NIWO","D13",2016-09-28,"Live","small tree",NA,130,2.6,5.5,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,6.92509633650007,5.42376091294227
"ABLAL","NEON.PLA.D13.NIWO.00443","NIWO_057","NIWO","D13",2015-07-29,"Live","sapling","Full shade",10,NA,4.2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",1.14204874869362,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,1.75101587136206,1.44695141639139
"ABLAL","NEON.PLA.D13.NIWO.00332","NIWO_067","NIWO","D13",2015-07-20,"Live","small tree","Mostly shaded",130,NA,1.5,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.289486675672924,0.256612828693879
"ABLAL","NEON.PLA.D13.NIWO.00465A","NIWO_040","NIWO","D13",2020-10-01,"Standing dead","multi-bole tree",NA,130,13.6,10.7,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",4.1,186.8,"2020",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,35.2086074406931,25.8809286967081
"ABLAL","NEON.PLA.D13.NIWO.00475","NIWO_040","NIWO","D13",2020-10-01,"Standing dead","single bole tree","Partially shaded",130,4.5,20.1,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",4.8,144.9,"2020",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,164.327085948506,113.748545363454
"ABLAL","NEON.PLA.D13.NIWO.00519","NIWO_040","NIWO","D13",2019-10-16,"Live","single bole tree",NA,130,17.1,30.6,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",3.1,195.6,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,458.89137298545,305.1770869403
"ABLAL","NEON.PLA.D13.NIWO.00498","NIWO_040","NIWO","D13",2020-10-01,"Live, disease damaged","single bole tree","Full sun",120,15.7,66.6,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",5.1,141.4,"2020",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,3069.08464607397,1895.23494051308
"ABLAL","NEON.PLA.D13.NIWO.00788","NIWO_051","NIWO","D13",2016-09-22,"Live, physically damaged","single bole tree",NA,130,2.7,13.4,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",6,155.4,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,61.014093376632,43.8983661951029
"ABLAL","NEON.PLA.D13.NIWO.00442","NIWO_057","NIWO","D13",2015-07-29,"Live","small tree","Full shade",130,NA,1.9,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.515803175479419,0.44704379915141
"ABLAL","NEON.PLA.D13.NIWO.00697","NIWO_064","NIWO","D13",2015-08-07,"Live","small tree","Open grown",130,NA,2.4,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.912842300276795,0.773736184072564
"ABLAL","NEON.PLA.D13.NIWO.00333","NIWO_067","NIWO","D13",2015-07-20,"Live","small tree","Partially shaded",130,NA,5.2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,6.03814805561674,4.75444602059906
"ABLAL","NEON.PLA.D13.NIWO.00708","NIWO_064","NIWO","D13",2015-08-07,"Live","sapling","Full shade",10,NA,2.9,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.756893342505796,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.683224950182189,0.585690929192901
"ABLAL","NEON.PLA.D13.NIWO.00519","NIWO_040","NIWO","D13",2016-09-21,"Live","single bole tree",NA,130,16.3,26,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",3.1,195.6,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,308.203072081863,208.171506532257
"ABLAL","NEON.PLA.D13.NIWO.00527","NIWO_040","NIWO","D13",2015-07-30,"Live","sapling","Full shade",10,NA,2.3,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.515840526031444,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.379104390692509,0.332537289343474
"ABLAL","NEON.PLA.D13.NIWO.00347","NIWO_067","NIWO","D13",2015-07-20,"Standing dead","small tree","Full sun",10,NA,3.5,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,2.29498501371252,1.8765556634974
"ABLAL","NEON.PLA.D13.NIWO.00473","NIWO_040","NIWO","D13",2021-09-21,"Live","single bole tree","Partially shaded",130,12.4,12.5,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",3.1,129.7,"2021",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,51.4812643457568,37.285928466556
"ABLAL","NEON.PLA.D13.NIWO.00350","NIWO_067","NIWO","D13",2015-07-20,"Live","sapling","Partially shaded",10,NA,5.4,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",1.40339313580722,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,3.31610574916453,2.67285652882661
"ABLAL","NEON.PLA.D13.NIWO.00547","NIWO_040","NIWO","D13",2019-10-16,"Live","sapling",NA,NA,0.8,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00514","NIWO_040","NIWO","D13",2016-09-21,"Standing dead","single bole tree",NA,130,18.6,37.3,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",6.8,49.2,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,744.423574702909,485.811228459612
"ABLAL","NEON.PLA.D13.NIWO.00704","NIWO_064","NIWO","D13",2016-10-05,"Live, disease damaged","sapling",NA,NA,0.9,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00522","NIWO_040","NIWO","D13",2019-10-16,"Standing dead","sapling",NA,NA,0.5,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00433","NIWO_057","NIWO","D13",2016-09-22,"Live, disease damaged","sapling",NA,NA,0.7,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00500","NIWO_040","NIWO","D13",2019-10-16,"Standing dead","single bole tree",NA,130,16,32.4,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",1.5,68.3,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,527.674758441482,349.013850763003
"ABLAL","NEON.PLA.D13.NIWO.00543","NIWO_040","NIWO","D13",2016-09-21,"Standing dead","small tree",NA,130,3.3,5.7,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,7.55665852339127,5.89829114053034
"ABLAL","NEON.PLA.D13.NIWO.00433","NIWO_057","NIWO","D13",2015-07-29,"Live","sapling","Full shade",10,NA,1.9,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.317160274769535,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.233302620289629,0.208556718661801
"ABLAL","NEON.PLA.D13.NIWO.00709","NIWO_064","NIWO","D13",2015-08-07,"Live","sapling","Full shade",10,NA,1.6,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.138451474088933,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.150755822124331,0.137080319867144
"ABLAL","NEON.PLA.D13.NIWO.00933","NIWO_046","NIWO","D13",2016-09-22,"Standing dead","small tree",NA,130,1.2,2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.584677500883804,0.504265789090568
"ABLAL","NEON.PLA.D13.NIWO.00820","NIWO_051","NIWO","D13",2021-09-29,"Live","sapling","Partially shaded",NA,1,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2021",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00333","NIWO_067","NIWO","D13",2016-09-28,"Live","small tree",NA,130,2.4,5.3,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,6.32583230723885,4.97193527684451
"ABLAL","NEON.PLA.D13.NIWO.00465A","NIWO_040","NIWO","D13",2019-10-16,"Standing dead","multi-bole tree",NA,130,13.7,10.7,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",4.1,186.8,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,35.2086074406931,25.8809286967081
"ABLAL","NEON.PLA.D13.NIWO.00526","NIWO_040","NIWO","D13",2019-10-16,"Standing dead","sapling",NA,NA,0.6,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00549","NIWO_040","NIWO","D13",2021-09-21,"Live","sapling","Mostly shaded",NA,1.3,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2021",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00526","NIWO_040","NIWO","D13",2021-09-21,"Standing dead","sapling","Partially shaded",NA,0.5,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2021",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00390","NIWO_057","NIWO","D13",2015-07-29,"Live","multi-bole tree","Partially shaded",130,NA,17.2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",10.4,158.3,"2015",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,112.295757118691,78.8948706594141
"ABLAL","NEON.PLA.D13.NIWO.00425","NIWO_057","NIWO","D13",2015-07-29,"Live","sapling","Full shade",10,NA,1.8,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.260935230698363,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.203354449924274,0.1827617492067
"ABLAL","NEON.PLA.D13.NIWO.00796","NIWO_051","NIWO","D13",2019-10-14,"Live","sapling",NA,NA,0.7,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2019",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
"ABLAL","NEON.PLA.D13.NIWO.00348","NIWO_067","NIWO","D13",2015-07-20,"Live","sapling","Partially shaded",10,NA,3.2,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2015",0.859262158625025,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,0.877399451493801,0.744843910160955
"ABLAL","NEON.PLA.D13.NIWO.00348","NIWO_067","NIWO","D13",2016-09-28,"Live","sapling",NA,NA,1.2,NA,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa",NA,NA,"2016",NA,NA,"douglas","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","subalpine fir","Pinaceae","tree",NA,NA,0.84,"sw3",-2.2304,2.4435,"AbiesBelow0.35spg","conifer","Conifer",0.33,-2.3123,2.3482,NA,NA
